year month day id wd wsd tmp
2005 01 22 89512 90 4 -1.1
2005 01 22 89512 100 10 -1.6
2005 01 22 89512 110 12 -1.8
2005 01 22 89512 100 8 -.8
2005 01 23 89512 140 10 -3.8
2005 01 23 89512 130 6 -2.2
2005 01 23 89512 110 6 -.3
2005 01 23 89512 110 12 -1.2
2005 01 24 89512 130 18 -2.5
2005 01 24 89512 140 98 -1.9
2005 01 24 89512 110 14 .9
2005 01 24 89512 210 4 0
2005 01 25 89512 190 18 -4.2
2005 01 25 89512 170 20 -3.8
2005 01 25 89512 120 12 .2
2005 01 25 89512 40 4 -1.5
2005 01 26 89512 190 10 -4.6
2005 01 26 89512 180 20 -2.3
2005 01 26 89512 130 6 2.2
2005 01 26 89512 170 4 1.9
2005 01 27 89512 120 18 -1.1
2005 01 27 89512 130 8 -.8
2005 01 27 89512 40 4 -.3
2005 01 27 89512 320 4 -.1
2005 01 28 89512 60 2 -5.7
2005 01 28 89512 20 4 -3.8
2005 01 28 89512 50 8 1.1
2005 01 28 89512 120 18 -.9
2005 01 29 89512 120 26 -2.9
2005 01 29 89512 120 34 -3.9
2005 01 29 89512 120 36 -1.4
2005 01 29 89512 120 28 -.5
2005 01 30 89512 120 30 -.5
2005 01 30 89512 130 32 -.6
2005 01 30 89512 120 22 1.6
2005 01 30 89512 130 16 0
2005 01 31 89512 150 26 -.4
2005 01 31 89512 130 12 -.7
2005 01 31 89512 100 20 .1
2005 01 31 89512 110 22 -1.3
2006 01 01 89512 180 16 -1.1
2006 01 01 89512 160 24 -.4
2006 01 01 89512 70 8 1.7
2006 01 01 89512 120 8 .3
2006 01 02 89512 150 12 -2.9
2006 01 02 89512 120 14 -2.9
2006 01 02 89512 100 14 -1.9
2006 01 02 89512 110 6 -2.2
2006 01 03 89512 130 8 -4
2006 01 03 89512 140 12 -2
2006 01 03 89512 20 4 -.6
2006 01 03 89512 40 4 -1.8
2006 01 04 89512 170 4 -3.1
2006 01 04 89512 50 4 -3.2
2006 01 04 89512 130 6 -.7
2006 01 04 89512 120 12 -.8
2006 01 05 89512 130 12 -2.5
2006 01 05 89512 130 14 -1.8
2006 01 05 89512 110 12 .5
2006 01 05 89512 120 10 -.3
2006 01 06 89512 190 20 -2.1
2006 01 06 89512 180 10 -1.4
2006 01 06 89512 230 4 1.9
2006 01 06 89512 210 10 1.9
2006 01 07 89512 190 16 -2
2006 01 07 89512 190 10 -.5
2006 01 07 89512 60 4 1.7
2006 01 07 89512 150 4 1.9
2006 01 08 89512 170 12 -1.6
2006 01 08 89512 130 16 -.6
2006 01 08 89512 150 6 .6
2006 01 08 89512 40 4 1.4
2006 01 09 89512 0 0 -1.5
2006 01 09 89512 110 4 -.3
2006 01 09 89512 130 6 2.3
2006 01 09 89512 30 4 .3
2006 01 10 89512 0 0 -2.9
2006 01 10 89512 80 2 -3
2006 01 10 89512 30 4 -.7
2006 01 10 89512 30 4 -.9
2006 01 11 89512 140 2 -3.7
2006 01 11 89512 330 4 .1
2006 01 11 89512 90 8 3.5
2006 01 11 89512 20 4 .7
2006 01 12 89512 130 16 -.8
2006 01 12 89512 130 24 0
2006 01 12 89512 70 4 2.7
2006 01 12 89512 160 10 2.1
2006 01 13 89512 190 10 2
2006 01 13 89512 140 12 1.4
2006 01 13 89512 10 4 2.4
2006 01 13 89512 140 6 1.2
2006 01 14 89512 140 18 -1
2006 01 14 89512 150 18 .1
2006 01 14 89512 120 10 2.4
2006 01 14 89512 20 4 .9
2006 01 15 89512 180 20 -2.1
2006 01 15 89512 170 22 -.5
2006 01 15 89512 20 6 1.9
2006 01 15 89512 250 8 .2
2006 01 16 89512 180 18 -2.1
2006 01 16 89512 170 18 -1.2
2006 01 16 89512 190 6 3.3
2006 01 16 89512 220 10 2.5
2006 01 17 89512 170 16 .5
2006 01 17 89512 140 22 -.5
2006 01 17 89512 130 24 .6
2006 01 17 89512 130 28 -.5
2006 01 18 89512 130 22 -.4
2006 01 18 89512 140 18 -.7
2006 01 18 89512 100 14 1.7
2006 01 18 89512 110 10 .4
2006 01 19 89512 120 8 -.7
2006 01 19 89512 130 16 -1.2
2006 01 19 89512 90 14 -.7
2006 01 19 89512 190 4 -.5
2006 01 20 89512 130 16 -1.5
2006 01 20 89512 130 20 -2
2006 01 20 89512 100 12 -.1
2006 01 20 89512 110 14 -.5
2006 01 21 89512 120 14 -2
2006 01 21 89512 130 22 -1.2
2006 01 21 89512 130 22 -.2
2006 01 21 89512 120 24 -1
2006 01 22 89512 140 14 -1.3
2006 01 22 89512 140 12 -1.3
2006 01 22 89512 90 8 .8
2006 01 22 89512 120 4 -1
2006 01 23 89512 190 12 -3.8
2006 01 23 89512 170 20 -3.6
2006 01 23 89512 100 8 -.1
2006 01 23 89512 350 6 -2.3
2006 01 24 89512 170 12 -5.8
2006 01 24 89512 180 20 -3
2006 01 24 89512 20 8 -.6
2006 01 24 89512 350 6 -1.3
2006 01 25 89512 180 6 -4.8
2006 01 25 89512 140 20 -2.6
2006 01 25 89512 10 4 -.2
2006 01 25 89512 350 6 -1.1
2006 01 26 89512 80 6 -4.7
2006 01 26 89512 260 6 0
2006 01 26 89512 60 4 0
2006 01 26 89512 50 2 1.2
2006 01 27 89512 190 24 -.4
2006 01 27 89512 190 18 .5
2006 01 27 89512 70 8 2.9
2006 01 27 89512 320 6 .9
2006 01 28 89512 100 10 -.6
2006 01 28 89512 120 4 -1.3
2006 01 28 89512 110 6 .6
2006 01 28 89512 20 4 -1.2
2006 01 29 89512 50 2 -.8
2006 01 29 89512 130 20 -1.2
2006 01 29 89512 120 18 -1.3
2006 01 29 89512 130 10 -.3
2006 01 30 89512 120 22 -1.6
2006 01 30 89512 120 26 -2.1
2006 01 30 89512 120 22 -1.2
2006 01 30 89512 110 12 -1.4
2006 01 31 89512 130 14 -2
2006 01 31 89512 130 22 -2
2006 01 31 89512 120 20 .1
2006 01 31 89512 120 16 -1.1
2007 01 01 89512 10 2 -7.1
2007 01 01 89512 60 2 -.5
2007 01 01 89512 50 4 .5
2007 01 01 89512 130 4 .4
2007 01 02 89512 340 2 -2.5
2007 01 02 89512 60 2 0
2007 01 02 89512 70 6 1.8
2007 01 02 89512 130 10 1.8
2007 01 03 89512 130 22 .8
2007 01 03 89512 100 18 2.9
2007 01 03 89512 130 22 2.2
2007 01 04 89512 130 28 1.1
2007 01 04 89512 120 10 .5
2007 01 04 89512 110 16 2.3
2007 01 04 89512 120 10 1.9
2007 01 05 89512 140 12 .3
2007 01 05 89512 110 4 1.5
2007 01 05 89512 90 6 1.9
2007 01 05 89512 140 4 1.8
2007 01 06 89512 30 4 -2.3
2007 01 06 89512 70 4 -2.4
2007 01 06 89512 10 4 -.5
2007 01 06 89512 60 2 -.7
2007 01 07 89512 0 0 -3.6
2007 01 07 89512 140 18 .5
2007 01 07 89512 90 8 3.8
2007 01 07 89512 90 4 1.1
2007 01 08 89512 140 8 -2
2007 01 08 89512 140 22 -.2
2007 01 08 89512 100 8 2.7
2007 01 08 89512 50 2 1.7
2007 01 09 89512 130 8 -2.3
2007 01 09 89512 150 16 -1.3
2007 01 09 89512 30 6 -1.1
2007 01 09 89512 130 6 1.2
2007 01 10 89512 150 4 -1.4
2007 01 10 89512 120 12 -.8
2007 01 10 89512 110 12 .6
2007 01 10 89512 110 18 -.3
2007 01 11 89512 120 22 -.2
2007 01 11 89512 130 32 .1
2007 01 11 89512 100 22 1.1
2007 01 11 89512 110 14 .4
2007 01 12 89512 170 24 -1.9
2007 01 12 89512 160 22 -1.7
2007 01 12 89512 120 8 1.2
2007 01 12 89512 140 4 1.8
2007 01 13 89512 160 30 -2
2007 01 13 89512 160 26 -1.4
2007 01 13 89512 120 12 2.6
2007 01 13 89512 130 10 1.7
2007 01 14 89512 170 22 -1.9
2007 01 14 89512 120 14 -.2
2007 01 14 89512 100 12 3.4
2007 01 14 89512 120 16 2.2
2007 01 15 89512 160 20 .4
2007 01 15 89512 170 26 1.3
2007 01 15 89512 20 4 3.8
2007 01 15 89512 120 6 1.2
2007 01 16 89512 150 20 .4
2007 01 16 89512 150 22 .7
2007 01 16 89512 150 12 4.4
2007 01 16 89512 120 4 5
2007 01 17 89512 90 6 1
2007 01 17 89512 140 12 1
2007 01 17 89512 60 8 4
2007 01 17 89512 140 6 3
2007 01 18 89512 170 16 .5
2007 01 18 89512 140 16 .9
2007 01 18 89512 30 4 2.4
2007 01 18 89512 10 4 -2.4
2007 01 19 89512 10 6 -4.9
2007 01 19 89512 40 2 -3.3
2007 01 19 89512 30 8 -2.3
2007 01 19 89512 100 8 -2.5
2007 01 20 89512 10 6 -4.9
2007 01 20 89512 70 6 -1.7
2007 01 20 89512 130 6 -1.9
2007 01 21 89512 120 8 -4
2007 01 21 89512 100 6 -1.8
2007 01 21 89512 40 6 .2
2007 01 21 89512 110 8 -1.2
2007 01 22 89512 130 6 -3.2
2007 01 22 89512 160 20 -2.6
2007 01 22 89512 120 10 .3
2007 01 22 89512 160 8 1.2
2007 01 23 89512 140 6 -4.2
2007 01 23 89512 130 2 -1.4
2007 01 23 89512 130 4 .4
2007 01 23 89512 100 10 1.2
2007 01 24 89512 120 14 .4
2007 01 24 89512 130 18 2.1
2007 01 24 89512 130 12 3.2
2007 01 24 89512 120 10 2.2
2007 01 25 89512 110 6 -.9
2007 01 25 89512 100 8 -.4
2007 01 25 89512 50 8 -.1
2007 01 25 89512 120 6 .4
2007 01 26 89512 20 2 -1.6
2007 01 26 89512 30 4 -1
2007 01 26 89512 120 4 .9
2007 01 26 89512 160 6 1.8
2007 01 27 89512 160 14 -.5
2007 01 27 89512 180 24 .2
2007 01 27 89512 100 12 3
2007 01 27 89512 120 10 1.2
2007 01 28 89512 130 8 -2.7
2007 01 28 89512 120 18 -1.6
2007 01 28 89512 110 20 .4
2007 01 28 89512 110 18 -.1
2007 01 29 89512 130 20 -1.9
2007 01 29 89512 120 16 -.9
2007 01 29 89512 110 22 2.5
2007 01 29 89512 130 8 2.3
2007 01 30 89512 130 8 .1
2007 01 30 89512 160 18 -.7
2007 01 30 89512 110 8 1.8
2007 01 30 89512 100 8 .6
2007 01 31 89512 140 12 -2
2007 01 31 89512 130 16 -1.1
2007 01 31 89512 100 12 .7
2007 01 31 89512 120 10 -.8
2008 01 01 89512 140 10 -.7
2008 01 01 89512 340 8 1.2
2008 01 01 89512 140 4 -.6
2008 01 02 89512 150 20 -2.6
2008 01 02 89512 170 20 -1.7
2008 01 02 89512 360 6 -.3
2008 01 02 89512 360 6 -1
2008 01 03 89512 130 4 -3.9
2008 01 03 89512 180 14 -1
2008 01 03 89512 30 6 -1.2
2008 01 03 89512 10 8 -.5
2008 01 04 89512 150 6 -4.3
2008 01 04 89512 180 22 -.1
2008 01 04 89512 80 6 4.3
2008 01 04 89512 180 6 4.1
2008 01 05 89512 160 24 -1.2
2008 01 05 89512 140 22 -.3
2008 01 05 89512 110 12 1
2008 01 05 89512 230 4 .6
2008 01 06 89512 140 12 -2.3
2008 01 06 89512 150 6 -3.6
2008 01 06 89512 110 14 0
2008 01 06 89512 150 4 -.6
2008 01 07 89512 170 2 -2.9
2008 01 07 89512 140 4 -1
2008 01 07 89512 60 4 1.4
2008 01 07 89512 60 4 -.3
2008 01 08 89512 170 4 -3
2008 01 08 89512 170 12 -.3
2008 01 08 89512 120 12 .7
2008 01 08 89512 110 14 0
2008 01 09 89512 130 10 -1.3
2008 01 09 89512 130 16 -1.3
2008 01 09 89512 100 18 1.5
2008 01 09 89512 120 14 -.2
2008 01 10 89512 150 14 -2.8
2008 01 10 89512 120 10 -.3
2008 01 10 89512 80 10 1
2008 01 10 89512 200 4 1
2008 01 11 89512 230 6 -1.8
2008 01 11 89512 170 12 -1.5
2008 01 11 89512 140 14 1.2
2008 01 11 89512 80 4 0
2008 01 12 89512 200 22 -2.7
2008 01 12 89512 130 22 -.6
2008 01 12 89512 110 14 .9
2008 01 12 89512 140 8 1.3
2008 01 13 89512 160 20 -3.9
2008 01 13 89512 150 26 -2.2
2008 01 13 89512 110 18 -.1
2008 01 13 89512 100 20 -.5
2008 01 14 89512 140 28 -3.3
2008 01 14 89512 140 32 -2.2
2008 01 14 89512 120 28 -1.9
2008 01 14 89512 120 14 -1.4
2008 01 15 89512 160 20 -3.5
2008 01 15 89512 160 12 -1.8
2008 01 15 89512 110 12 -.6
2008 01 15 89512 180 4 -.7
2008 01 16 89512 160 6 -1.9
2008 01 16 89512 140 10 -2.4
2008 01 16 89512 110 12 -1.1
2008 01 16 89512 80 6 -1.5
2008 01 17 89512 130 4 -2.8
2008 01 17 89512 10 2 -2.1
2008 01 17 89512 70 6 -.3
2008 01 17 89512 40 4 -.7
2008 01 18 89512 190 8 -3.1
2008 01 18 89512 170 8 -2
2008 01 18 89512 360 6 -1.1
2008 01 18 89512 340 10 -1.4
2008 01 19 89512 140 4 -4.4
2008 01 19 89512 100 4 -2.6
2008 01 19 89512 130 6 -1.3
2008 01 19 89512 110 8 -1.4
2008 01 20 89512 140 8 -3.4
2008 01 20 89512 100 6 2.2
2008 01 20 89512 110 12 -2.6
2008 01 20 89512 110 10 -2.9
2008 01 21 89512 140 10 -4.5
2008 01 21 89512 130 16 -3.4
2008 01 21 89512 100 14 -2.9
2008 01 21 89512 90 12 -2.6
2008 01 22 89512 120 10 -3.7
2008 01 22 89512 130 18 -3
2008 01 22 89512 100 16 -1.1
2008 01 22 89512 120 18 -1.7
2008 01 23 89512 140 20 -3.8
2008 01 23 89512 140 24 -3.2
2008 01 23 89512 120 24 -1.1
2008 01 23 89512 120 24 -1.8
2008 01 24 89512 140 28 -3.1
2008 01 24 89512 140 30 -3.3
2008 01 24 89512 120 26 -2.2
2008 01 24 89512 130 22 -2.9
2008 01 25 89512 130 24 -3.8
2008 01 25 89512 130 24 -3.8
2008 01 25 89512 130 34 -2.5
2008 01 25 89512 130 32 -2.1
2008 01 26 89512 140 40 -2.9
2008 01 26 89512 140 38 -3.7
2008 01 26 89512 140 38 -2.4
2008 01 27 89512 130 20 -1.9
2008 01 27 89512 120 24 -1.6
2008 01 27 89512 120 36 -1.4
2008 01 27 89512 120 36 -1.8
2008 01 28 89512 130 28 -3
2008 01 28 89512 130 28 -2.7
2008 01 28 89512 120 26 -2
2008 01 28 89512 120 20 -1.8
2008 01 29 89512 140 24 -3.6
2008 01 29 89512 120 22 -2.8
2008 01 29 89512 110 34 -1.8
2008 01 29 89512 130 22 -1.6
2008 01 30 89512 140 10 -4.7
2008 01 30 89512 150 24 -2.4
2008 01 30 89512 120 20 .5
2008 01 30 89512 320 10 -.5
2008 01 31 89512 180 16 -3.3
2008 01 31 89512 160 20 -3.4
2008 01 31 89512 120 14 0
2008 01 31 89512 40 4 .9
2009 01 01 89512 110 32 -2.4
2009 01 01 89512 110 34 -2.5
2009 01 01 89512 110 26 -.9
2009 01 01 89512 130 24 -1.3
2009 01 02 89512 160 18 -3
2009 01 02 89512 140 12 -1.2
2009 01 02 89512 110 10 .6
2009 01 02 89512 110 6 .3
2009 01 03 89512 170 10 -1.7
2009 01 03 89512 210 2 -.7
2009 01 03 89512 100 4 1.5
2009 01 03 89512 70 4 -.7
2009 01 04 89512 80 2 -5.7
2009 01 04 89512 50 2 -5.2
2009 01 04 89512 100 14 -2.1
2009 01 04 89512 10 2 -.8
2009 01 05 89512 140 6 -3.6
2009 01 05 89512 50 4 -5.8
2009 01 05 89512 50 6 .1
2009 01 05 89512 30 4 -1
2009 01 06 89512 60 4 -3.2
2009 01 06 89512 130 16 -3.2
2009 01 06 89512 100 10 -.1
2009 01 06 89512 110 8 -1.3
2009 01 07 89512 140 16 -4.4
2009 01 07 89512 140 18 -3.4
2009 01 08 89512 130 22 -4.2
2009 01 08 89512 130 18 -3
2009 01 08 89512 110 20 -1
2009 01 08 89512 120 18 -1.6
2009 01 09 89512 140 16 -3.1
2009 01 09 89512 130 8 -2
2009 01 09 89512 80 10 .8
2009 01 09 89512 20 2 -.2
2009 01 10 89512 140 22 -.6
2009 01 10 89512 170 28 -1.3
2009 01 10 89512 190 10 2.2
2009 01 10 89512 180 6 2.4
2009 01 11 89512 190 26 -3.1
2009 01 11 89512 180 26 -4.1
2009 01 11 89512 130 16 2.3
2009 01 11 89512 150 10 1.5
2009 01 12 89512 140 14 -1.6
2009 01 12 89512 170 26 -.3
2009 01 12 89512 160 14 1.9
2009 01 12 89512 140 16 1.6
2009 01 13 89512 130 26 -2.1
2009 01 13 89512 130 20 -1
2009 01 13 89512 120 20 .3
2009 01 13 89512 130 22 -.1
2009 01 14 89512 140 22 -3.4
2009 01 14 89512 130 26 -1.9
2009 01 14 89512 120 18 1
2009 01 14 89512 130 8 .3
2009 01 15 89512 120 14 -2.5
2009 01 15 89512 130 12 -1.7
2009 01 15 89512 100 20 1.2
2009 01 15 89512 120 10 .6
2009 01 16 89512 130 18 .4
2009 01 16 89512 160 18 1.1
2009 01 16 89512 30 6 3.5
2009 01 16 89512 270 12 1.7
2009 01 17 89512 170 10 -1.6
2009 01 17 89512 190 6 .2
2009 01 17 89512 120 16 1.8
2009 01 17 89512 120 10 .8
2009 01 18 89512 160 6 -3
2009 01 18 89512 0 0 -1.4
2009 01 18 89512 110 12 1.8
2009 01 18 89512 150 4 1.7
2009 01 19 89512 150 32 -1.1
2009 01 19 89512 130 32 -.9
2009 01 19 89512 110 28 -.7
2009 01 19 89512 120 18 -1.4
2009 01 20 89512 130 6 -4.9
2009 01 20 89512 50 6 -3.5
2009 01 20 89512 30 8 -.7
2009 01 20 89512 360 6 -1.7
2009 01 21 89512 40 4 -6.8
2009 01 21 89512 50 6 -3.9
2009 01 21 89512 100 20 -.2
2009 01 21 89512 90 10 -1.6
2009 01 22 89512 140 16 -5.4
2009 01 22 89512 130 26 -3.5
2009 01 22 89512 100 18 -1
2009 01 22 89512 130 12 -1.7
2009 01 23 89512 140 18 -4.6
2009 01 23 89512 130 16 -3.3
2009 01 23 89512 120 24 -1.4
2009 01 23 89512 120 20 -2
2009 01 24 89512 130 36 -3.7
2009 01 24 89512 130 36 -3.2
2009 01 24 89512 120 28 -1.4
2009 01 24 89512 130 30 -1.9
2009 01 25 89512 130 32 -3.8
2009 01 25 89512 140 32 -2.8
2009 01 25 89512 130 30 -1.2
2009 01 25 89512 140 28 -.8
2009 01 26 89512 130 36 -1.9
2009 01 26 89512 130 34 -1
2009 01 26 89512 130 40 .8
2009 01 26 89512 120 38 .5
2009 01 27 89512 130 40 .1
2009 01 27 89512 100 16 -.2
2009 01 27 89512 110 36 1.4
2009 01 27 89512 90 22 -.3
2009 01 28 89512 130 24 -.5
2009 01 28 89512 130 26 .7
2009 01 28 89512 350 10 2.4
2009 01 28 89512 50 8 -.3
2009 01 29 89512 160 4 -3.7
2009 01 29 89512 130 18 -2.3
2009 01 29 89512 110 12 -.2
2009 01 29 89512 150 8 -.3
2009 01 30 89512 200 8 -1.7
2009 01 30 89512 180 18 -3.6
2009 01 30 89512 80 8 -1.2
2009 01 30 89512 130 12 -2.4
2009 01 31 89512 130 20 -2.9
2009 01 31 89512 140 22 -1.9
2009 01 31 89512 100 16 -.2
2009 01 31 89512 130 16 -.8
2010 01 01 89512 120 22 -1
2010 01 01 89512 120 38 -.4
2010 01 01 89512 120 32 .1
2010 01 01 89512 120 22 -.2
2010 01 02 89512 120 22 -.9
2010 01 02 89512 120 26 -.5
2010 01 02 89512 130 28 .4
2010 01 02 89512 120 28 -.3
2010 01 03 89512 120 34 -.2
2010 01 03 89512 130 42 .5
2010 01 04 89512 130 28 1
2010 01 04 89512 110 30 .2
2010 01 04 89512 120 28 1.6
2010 01 04 89512 120 22 2.1
2010 01 05 89512 130 28 .4
2010 01 05 89512 130 40 -.2
2010 01 05 89512 130 36 .5
2010 01 05 89512 130 30 .3
2010 01 06 89512 130 28 -1
2010 01 06 89512 130 32 -.3
2010 01 06 89512 120 28 1.2
2010 01 06 89512 100 20 1.1
2010 01 07 89512 130 26 .7
2010 01 07 89512 120 32 1.4
2010 01 07 89512 120 32 2.4
2010 01 07 89512 120 28 1.8
2010 01 08 89512 130 30 2.7
2010 01 08 89512 120 32 3.2
2010 01 08 89512 120 30 3.5
2010 01 08 89512 130 28 4.8
2010 01 09 89512 130 22 3.3
2010 01 09 89512 130 26 4.2
2010 01 09 89512 120 14 4.1
2010 01 09 89512 110 20 2.2
2010 01 10 89512 110 18 -.4
2010 01 10 89512 130 28 1.5
2010 01 10 89512 130 28 2.8
2010 01 10 89512 130 28 1.9
2010 01 11 89512 130 20 2
2010 01 11 89512 140 18 1.6
2010 01 11 89512 130 18 1.9
2010 01 11 89512 150 10 1.7
2010 01 12 89512 140 14 -.6
2010 01 12 89512 170 22 0
2010 01 12 89512 30 6 1.8
2010 01 12 89512 260 4 2.1
2010 01 13 89512 170 22 -1.7
2010 01 13 89512 170 28 -1.3
2010 01 13 89512 100 14 1.6
2010 01 13 89512 150 6 1.2
2010 01 14 89512 140 12 -3.2
2010 01 14 89512 120 14 -2.7
2010 01 14 89512 110 12 -.4
2010 01 14 89512 50 6 -1
2010 01 15 89512 100 14 -3.2
2010 01 15 89512 130 10 -1.8
2010 01 15 89512 110 14 .2
2010 01 15 89512 230 2 2.8
2010 01 16 89512 180 22 -1.3
2010 01 16 89512 110 22 .7
2010 01 16 89512 120 34 2.4
2010 01 16 89512 130 32 2.6
2010 01 17 89512 130 36 2.3
2010 01 17 89512 120 36 2
2010 01 17 89512 120 36 2.9
2010 01 17 89512 130 28 2.5
2010 01 18 89512 120 28 1.3
2010 01 18 89512 120 24 1.4
2010 01 18 89512 120 20 1
2010 01 18 89512 120 14 -.2
2010 01 19 89512 120 6 -1.1
2010 01 19 89512 110 8 -.6
2010 01 19 89512 260 4 1.1
2010 01 19 89512 360 6 -.3
2010 01 20 89512 60 4 -2.4
2010 01 20 89512 110 6 -2.1
2010 01 20 89512 40 4 1.3
2010 01 20 89512 40 4 .1
2010 01 21 89512 70 2 -2.9
2010 01 21 89512 140 18 2.1
2010 01 21 89512 130 10 3.1
2010 01 21 89512 140 14 2.4
2010 01 22 89512 170 22 .1
2010 01 22 89512 170 26 1.3
2010 01 22 89512 190 8 5.2
2010 01 22 89512 130 8 2.5
2010 01 23 89512 170 14 .9
2010 01 23 89512 190 22 .6
2010 01 23 89512 120 14 2
2010 01 23 89512 140 10 1.5
2010 01 24 89512 150 20 -.1
2010 01 24 89512 170 28 -.5
2010 01 24 89512 110 4 3.7
2010 01 24 89512 150 4 3.5
2010 01 25 89512 170 28 -.2
2010 01 25 89512 160 24 -.5
2010 01 25 89512 120 14 3.2
2010 01 25 89512 170 10 2
2010 01 26 89512 200 20 -1.4
2010 01 26 89512 190 20 -2.7
2010 01 26 89512 110 10 1.9
2010 01 26 89512 330 8 1.1
2010 01 27 89512 160 10 -2.8
2010 01 27 89512 160 24 -1.5
2010 01 27 89512 160 4 2.7
2010 01 28 89512 170 24 -1.2
2010 01 28 89512 130 22 -.3
2010 01 28 89512 110 18 1.3
2010 01 28 89512 140 6 .2
2010 01 29 89512 130 14 -3.3
2010 01 29 89512 120 16 -1.9
2010 01 29 89512 90 12 .3
2010 01 29 89512 120 8 -.2
2010 01 30 89512 130 16 -2.5
2010 01 30 89512 130 24 -1.4
2010 01 30 89512 110 32 .7
2010 01 30 89512 130 28 .3
2010 01 31 89512 120 24 -.7
2010 01 31 89512 130 34 -.6
2010 01 31 89512 120 24 .6
2010 01 31 89512 130 32 .6
2011 01 01 89512 130 16 -.5
2011 01 01 89512 120 30 .1
2011 01 01 89512 110 10 3.1
2011 01 02 89512 130 15 .2
2011 01 02 89512 50 10 .1
2011 01 02 89512 110 22 -.1
2011 01 03 89512 140 27 .7
2011 01 03 89512 130 27 .6
2011 01 03 89512 110 26 2.8
2011 01 03 89512 150 8 1.5
2011 01 04 89512 160 15 -1.7
2011 01 04 89512 160 17 .5
2011 01 04 89512 110 15 1.5
2011 01 04 89512 110 8 1.5
2011 01 05 89512 140 16 .4
2011 01 05 89512 130 28 -.9
2011 01 05 89512 110 25 -1.2
2011 01 05 89512 120 12 -.3
2011 01 06 89512 60 3 -2.2
2011 01 06 89512 160 25 -1.1
2011 01 06 89512 130 10 2.6
2011 01 06 89512 130 7 1.4
2011 01 07 89512 50 4 -2.9
2011 01 07 89512 130 7 -3
2011 01 07 89512 100 20 .8
2011 01 07 89512 110 20 .3
2011 01 08 89512 120 25 -.8
2011 01 08 89512 120 33 -.1
2011 01 08 89512 120 30 .1
2011 01 08 89512 120 35 .2
2011 01 09 89512 110 25 -.2
2011 01 09 89512 120 23 -.7
2011 01 09 89512 120 16 .3
2011 01 10 89512 140 18 -.2
2011 01 10 89512 130 15 -.7
2011 01 10 89512 130 20 1.8
2011 01 10 89512 130 12 3.2
2011 01 11 89512 120 18 1.8
2011 01 11 89512 140 25 1.5
2011 01 11 89512 100 15 3
2011 01 11 89512 110 10 2.2
2011 01 12 89512 120 9 -.8
2011 01 12 89512 130 27 1.1
2011 01 12 89512 120 18 2.7
2011 01 12 89512 130 16 2.6
2011 01 13 89512 140 16 .7
2011 01 13 89512 130 25 1.7
2011 01 13 89512 110 30 1.8
2011 01 13 89512 120 22 1.6
2011 01 14 89512 120 20 1.5
2011 01 14 89512 110 12 1
2011 01 14 89512 120 12 2.5
2011 01 14 89512 120 18 1.6
2011 01 15 89512 110 19 3.3
2011 01 15 89512 140 9 2.8
2011 01 16 89512 150 12 1
2011 01 16 89512 140 20 1.9
2011 01 16 89512 120 20 3.3
2011 01 16 89512 120 24 2.8
2011 01 17 89512 130 27 1.7
2011 01 17 89512 120 23 1.9
2011 01 17 89512 110 20 3.9
2011 01 18 89512 170 36 .7
2011 01 18 89512 160 30 1.8
2011 01 18 89512 120 17 5.3
2011 01 19 89512 130 23 3.4
2011 01 19 89512 130 28 2.9
2011 01 19 89512 120 20 3.4
2011 01 19 89512 130 18 2.4
2011 01 20 89512 120 14 1.3
2011 01 20 89512 330 3 2.5
2011 01 20 89512 150 8 4.7
2011 01 20 89512 130 10 4.2
2011 01 21 89512 140 15 3
2011 01 21 89512 150 20 2.5
2011 01 21 89512 110 10 3.7
2011 01 21 89512 200 6 4
2011 01 22 89512 180 15 1.3
2011 01 22 89512 140 25 .7
2011 01 22 89512 90 12 2.8
2011 01 22 89512 160 7 1.7
2011 01 23 89512 150 24 -.4
2011 01 23 89512 140 22 -.2
2011 01 23 89512 110 16 2.2
2011 01 23 89512 160 57 1.7
2011 01 24 89512 140 18 -10.8
2011 01 24 89512 140 22 -.2
2011 01 24 89512 110 16 3.3
2011 01 24 89512 130 16 .7
2011 01 25 89512 130 20 .7
2011 01 25 89512 70 6 1.1
2011 01 25 89512 100 15 .5
2011 01 26 89512 80 3 -1.3
2011 01 26 89512 150 7 -1.3
2011 01 26 89512 110 22 1.7
2011 01 26 89512 100 23 .3
2011 01 27 89512 140 25 -.6
2011 01 27 89512 140 32 .9
2011 01 27 89512 130 40 1.7
2011 01 27 89512 130 30 2.4
2011 01 28 89512 110 32 1.5
2011 01 28 89512 120 30 1.2
2011 01 28 89512 110 34 .8
2011 01 28 89512 110 32 .7
2011 01 29 89512 110 28 .1
2011 01 29 89512 120 20 -.4
2011 01 29 89512 110 14 -.2
2011 01 29 89512 130 15 .4
2011 01 30 89512 110 10 -.6
2011 01 30 89512 120 10 -.4
2011 01 30 89512 140 8 .8
2011 01 31 89512 190 22 -.7
2011 01 31 89512 170 19 -.5
2011 01 31 89512 110 7 2.6
2011 01 31 89512 310 8 2.7
2012 01 01 89512 130 18 -1.3
2012 01 01 89512 140 30 -.8
2012 01 01 89512 130 28 1.2
2012 01 01 89512 130 18 1
2012 01 02 89512 140 20 -.4
2012 01 02 89512 170 26 -2
2012 01 02 89512 110 8 1.7
2012 01 02 89512 150 4 .2
