1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: A100000062912041
Mission in Progress?  false
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 3600 second(s)
Mission Start Time:  Tue Dec 03 00:00:01 EET 2019
Mission Sample Count:  4096
Roll Over Enabled?  true(rolled over occurred)
First Sample Timestamp:  Sun Dec 29 19:00:01 EET 2019
Total Mission Samples:  4739
Total Device Samples:  7965
Temperature Logging:  0.0625 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
25.5.2020 22:00:01,C,15,883
25.5.2020 23:00:01,C,15,695
26.5.2020 0:00:01,C,15,507
26.5.2020 1:00:01,C,15,319
26.5.2020 2:00:01,C,15,132
26.5.2020 3:00:01,C,14,944
26.5.2020 4:00:01,C,14,819
26.5.2020 5:00:01,C,14,693
26.5.2020 6:00:01,C,14,568
26.5.2020 7:00:01,C,14,443
26.5.2020 8:00:01,C,14,38
26.5.2020 9:00:01,C,14,443
26.5.2020 10:00:01,C,14,506
26.5.2020 11:00:01,C,14,693
26.5.2020 12:00:01,C,14,819
26.5.2020 13:00:01,C,15,069
26.5.2020 14:00:01,C,15,257
26.5.2020 15:00:01,C,15,382
26.5.2020 16:00:01,C,15,444
26.5.2020 17:00:01,C,15,382
26.5.2020 18:00:01,C,15,382
26.5.2020 19:00:01,C,15,319
26.5.2020 20:00:01,C,15,319
26.5.2020 21:00:01,C,15,194
26.5.2020 22:00:01,C,15,069
26.5.2020 23:00:01,C,14,944
27.5.2020 0:00:01,C,14,819
27.5.2020 1:00:01,C,14,693
27.5.2020 2:00:01,C,14,506
27.5.2020 3:00:01,C,14,443
27.5.2020 4:00:01,C,14,318
27.5.2020 5:00:01,C,14,255
27.5.2020 6:00:01,C,14,193
27.5.2020 7:00:01,C,14,068
27.5.2020 8:00:01,C,14,005
27.5.2020 9:00:01,C,14,068
27.5.2020 10:00:01,C,14,255
27.5.2020 11:00:01,C,14,443
27.5.2020 12:00:01,C,14,756
27.5.2020 13:00:01,C,15,006
27.5.2020 14:00:01,C,15,194
27.5.2020 15:00:01,C,15,382
27.5.2020 16:00:01,C,15,507
27.5.2020 17:00:01,C,15,57
27.5.2020 18:00:01,C,15,632
27.5.2020 19:00:01,C,15,632
27.5.2020 20:00:01,C,15,632
27.5.2020 21:00:01,C,15,57
27.5.2020 22:00:01,C,15,57
27.5.2020 23:00:01,C,15,57
28.5.2020 0:00:01,C,15,57
28.5.2020 1:00:01,C,15,57
28.5.2020 2:00:01,C,15,507
28.5.2020 3:00:01,C,15,507
28.5.2020 4:00:01,C,15,507
28.5.2020 5:00:01,C,15,507
28.5.2020 6:00:01,C,15,507
28.5.2020 7:00:01,C,15,507
28.5.2020 8:00:01,C,15,507
28.5.2020 9:00:01,C,15,57
28.5.2020 10:00:01,C,15,632
28.5.2020 11:00:01,C,15,695
28.5.2020 12:00:01,C,15,82
28.5.2020 13:00:01,C,16,07
28.5.2020 14:00:01,C,16,258
28.5.2020 15:00:01,C,16,446
28.5.2020 16:00:01,C,16,508
28.5.2020 17:00:01,C,16,508
28.5.2020 18:00:01,C,16,508
28.5.2020 19:00:01,C,16,446
28.5.2020 20:00:01,C,16,446
28.5.2020 21:00:01,C,16,383
28.5.2020 22:00:01,C,16,383
28.5.2020 23:00:01,C,16,383
29.5.2020 0:00:01,C,16,383
29.5.2020 1:00:01,C,16,383
29.5.2020 2:00:01,C,16,446
29.5.2020 3:00:01,C,16,508
29.5.2020 4:00:01,C,16,571
29.5.2020 5:00:01,C,16,571
29.5.2020 6:00:01,C,16,633
29.5.2020 7:00:01,C,16,696
29.5.2020 8:00:01,C,16,759
29.5.2020 9:00:01,C,16,821
29.5.2020 10:00:01,C,16,946
29.5.2020 11:00:01,C,17,197
29.5.2020 12:00:01,C,17,509
29.5.2020 13:00:01,C,17,76
29.5.2020 14:00:01,C,18,01
29.5.2020 15:00:01,C,18,198
29.5.2020 16:00:01,C,18,385
29.5.2020 17:00:01,C,18,448
29.5.2020 18:00:01,C,18,51
29.5.2020 19:00:01,C,18,51
29.5.2020 20:00:01,C,18,448
29.5.2020 21:00:01,C,18,323
29.5.2020 22:00:01,C,18,135
29.5.2020 23:00:01,C,18,01
30.5.2020 0:00:01,C,17,885
30.5.2020 1:00:01,C,17,76
30.5.2020 2:00:01,C,17,697
30.5.2020 3:00:01,C,17,572
30.5.2020 4:00:01,C,17,384
30.5.2020 5:00:01,C,17,197
30.5.2020 6:00:01,C,17,009
30.5.2020 7:00:01,C,16,759
30.5.2020 8:00:01,C,16,633
30.5.2020 9:00:01,C,16,633
30.5.2020 10:00:01,C,16,633
30.5.2020 11:00:01,C,16,821
30.5.2020 12:00:01,C,17,009
30.5.2020 13:00:01,C,17,322
30.5.2020 14:00:01,C,17,572
30.5.2020 15:00:01,C,17,76
30.5.2020 16:00:01,C,17,947
30.5.2020 17:00:01,C,18,073
30.5.2020 18:00:01,C,18,073
30.5.2020 19:00:01,C,17,947
30.5.2020 20:00:01,C,17,822
30.5.2020 21:00:01,C,17,572
30.5.2020 22:00:01,C,17,384
30.5.2020 23:00:01,C,17,134
31.5.2020 0:00:01,C,16,884
31.5.2020 1:00:01,C,16,633
31.5.2020 2:00:01,C,16,446
31.5.2020 3:00:01,C,16,195
31.5.2020 4:00:01,C,15,945
31.5.2020 5:00:01,C,15,757
31.5.2020 6:00:01,C,15,695
31.5.2020 7:00:01,C,15,507
31.5.2020 8:00:01,C,15,319
31.5.2020 9:00:01,C,15,382
31.5.2020 10:00:01,C,15,444
31.5.2020 11:00:01,C,15,632
31.5.2020 12:00:01,C,15,883
31.5.2020 13:00:01,C,16,195
31.5.2020 14:00:01,C,16,508
31.5.2020 15:00:01,C,16,759
31.5.2020 16:00:01,C,16,946
31.5.2020 17:00:01,C,17,134
31.5.2020 18:00:01,C,17,197
31.5.2020 19:00:01,C,17,134
31.5.2020 20:00:01,C,17,071
31.5.2020 21:00:01,C,16,946
31.5.2020 22:00:01,C,16,821
31.5.2020 23:00:01,C,16,696
1.6.2020 0:00:01,C,16,508
1.6.2020 1:00:01,C,16,383
1.6.2020 2:00:01,C,16,258
1.6.2020 3:00:01,C,16,133
1.6.2020 4:00:01,C,15,945
1.6.2020 5:00:01,C,15,757
1.6.2020 6:00:01,C,15,57
1.6.2020 7:00:01,C,15,382
1.6.2020 8:00:01,C,15,319
1.6.2020 9:00:01,C,15,382
1.6.2020 10:00:01,C,15,507
1.6.2020 11:00:01,C,15,695
1.6.2020 12:00:01,C,16,008
1.6.2020 13:00:01,C,16,383
1.6.2020 14:00:01,C,16,946
1.6.2020 15:00:01,C,17,009
1.6.2020 16:00:01,C,17,322
1.6.2020 17:00:01,C,17,509
1.6.2020 18:00:01,C,17,572
1.6.2020 19:00:01,C,17,572
1.6.2020 20:00:01,C,17,509
1.6.2020 21:00:01,C,17,447
1.6.2020 22:00:01,C,17,322
1.6.2020 23:00:01,C,17,134
2.6.2020 0:00:01,C,17,009
2.6.2020 1:00:01,C,16,821
2.6.2020 2:00:01,C,16,633
2.6.2020 3:00:01,C,16,446
2.6.2020 4:00:01,C,16,321
2.6.2020 5:00:01,C,16,258
2.6.2020 6:00:01,C,16,133
2.6.2020 7:00:01,C,16,133
2.6.2020 8:00:01,C,16,133
2.6.2020 9:00:01,C,16,195
2.6.2020 10:00:01,C,16,258
2.6.2020 11:00:01,C,16,633
2.6.2020 12:00:01,C,16,884
2.6.2020 13:00:01,C,18,26
2.6.2020 14:00:01,C,19,324
2.6.2020 15:00:01,C,19,949
2.6.2020 16:00:01,C,20,137
2.6.2020 17:00:01,C,20,324
2.6.2020 18:00:01,C,20,387
2.6.2020 19:00:01,C,20,387
2.6.2020 20:00:01,C,20,387
2.6.2020 21:00:01,C,20,387
2.6.2020 22:00:01,C,20,387
2.6.2020 23:00:01,C,20,387
3.6.2020 0:00:01,C,20,324
3.6.2020 1:00:01,C,20,324
3.6.2020 2:00:01,C,20,262
3.6.2020 3:00:01,C,20,262
3.6.2020 4:00:01,C,20,262
3.6.2020 5:00:01,C,20,199
3.6.2020 6:00:01,C,20,199
3.6.2020 7:00:01,C,20,199
3.6.2020 8:00:01,C,19,824
3.6.2020 9:00:01,C,19,261
3.6.2020 10:00:01,C,18,948
3.6.2020 11:00:01,C,19,011
3.6.2020 12:00:01,C,19,386
3.6.2020 13:00:01,C,19,699
3.6.2020 14:00:01,C,19,887
3.6.2020 15:00:01,C,19,949
3.6.2020 16:00:01,C,19,761
3.6.2020 17:00:01,C,19,324
3.6.2020 18:00:01,C,18,761
3.6.2020 19:00:01,C,18,323
3.6.2020 20:00:01,C,18,073
3.6.2020 21:00:01,C,17,822
3.6.2020 22:00:01,C,17,509
3.6.2020 23:00:01,C,17,134
4.6.2020 0:00:01,C,16,633
4.6.2020 1:00:01,C,16,321
4.6.2020 2:00:01,C,15,883
4.6.2020 3:00:01,C,15,444
4.6.2020 4:00:01,C,15,006
4.6.2020 5:00:01,C,14,693
4.6.2020 6:00:01,C,14,38
4.6.2020 7:00:01,C,14,068
4.6.2020 8:00:01,C,13,817
4.6.2020 9:00:01,C,14,443
4.6.2020 10:00:01,C,15,57
4.6.2020 11:00:01,C,17,009
4.6.2020 12:00:01,C,18,51
4.6.2020 13:00:01,C,19,761
4.6.2020 14:00:01,C,20,637
4.6.2020 15:00:01,C,21,075
4.6.2020 16:00:01,C,21,262
4.6.2020 17:00:01,C,20,887
4.6.2020 18:00:01,C,20,199
4.6.2020 19:00:01,C,19,511
4.6.2020 20:00:01,C,18,761
4.6.2020 21:00:01,C,18,135
4.6.2020 22:00:01,C,17,509
4.6.2020 23:00:01,C,17,009
5.6.2020 0:00:01,C,16,633
5.6.2020 1:00:01,C,16,321
5.6.2020 2:00:01,C,15,57
5.6.2020 3:00:01,C,15,257
5.6.2020 4:00:01,C,15,069
5.6.2020 5:00:01,C,14,881
5.6.2020 6:00:01,C,14,819
5.6.2020 7:00:01,C,14,819
5.6.2020 8:00:01,C,14,881
5.6.2020 9:00:01,C,15,382
5.6.2020 10:00:01,C,16,195
5.6.2020 11:00:01,C,18,573
5.6.2020 12:00:01,C,21,513
5.6.2020 13:00:01,C,23,263
5.6.2020 14:00:01,C,23,451
5.6.2020 15:00:01,C,22,576
5.6.2020 16:00:01,C,21,45
5.6.2020 17:00:01,C,20,074
5.6.2020 18:00:01,C,19,386
5.6.2020 19:00:01,C,18,761
5.6.2020 20:00:01,C,18,198
5.6.2020 21:00:01,C,17,885
5.6.2020 22:00:01,C,17,384
5.6.2020 23:00:01,C,16,633
6.6.2020 0:00:01,C,16,07
6.6.2020 1:00:01,C,15,507
6.6.2020 2:00:01,C,15,57
6.6.2020 3:00:01,C,14,944
6.6.2020 4:00:01,C,13,692
6.6.2020 5:00:01,C,12,941
6.6.2020 6:00:01,C,11,939
6.6.2020 7:00:01,C,10,436
6.6.2020 8:00:01,C,10,123
6.6.2020 9:00:01,C,10,374
6.6.2020 10:00:01,C,11,438
6.6.2020 11:00:01,C,13,191
6.6.2020 12:00:01,C,14,819
6.6.2020 13:00:01,C,16,258
6.6.2020 14:00:01,C,17,322
6.6.2020 15:00:01,C,18,198
6.6.2020 16:00:01,C,18,761
6.6.2020 17:00:01,C,18,698
6.6.2020 18:00:01,C,17,822
6.6.2020 19:00:01,C,16,696
6.6.2020 20:00:01,C,15,632
6.6.2020 21:00:01,C,14,631
6.6.2020 22:00:01,C,13,692
6.6.2020 23:00:01,C,12,816
7.6.2020 0:00:01,C,12,002
7.6.2020 1:00:01,C,11,25
7.6.2020 2:00:01,C,10,499
7.6.2020 3:00:01,C,9,81
7.6.2020 4:00:01,C,9,246
7.6.2020 5:00:01,C,8,683
7.6.2020 6:00:01,C,8,307
7.6.2020 7:00:01,C,8,62
7.6.2020 8:00:01,C,9,184
7.6.2020 9:00:01,C,12,377
7.6.2020 10:00:01,C,13,379
7.6.2020 11:00:01,C,14,568
7.6.2020 12:00:01,C,15,507
7.6.2020 13:00:01,C,16,195
7.6.2020 14:00:01,C,16,571
7.6.2020 15:00:01,C,16,383
7.6.2020 16:00:01,C,16,008
7.6.2020 17:00:01,C,15,006
7.6.2020 18:00:01,C,14,506
7.6.2020 19:00:01,C,14,005
7.6.2020 20:00:01,C,13,504
7.6.2020 21:00:01,C,12,941
7.6.2020 22:00:01,C,12,502
7.6.2020 23:00:01,C,12,189
8.6.2020 0:00:01,C,11,876
8.6.2020 1:00:01,C,11,501
8.6.2020 2:00:01,C,11,062
8.6.2020 3:00:01,C,10,812
8.6.2020 4:00:01,C,10,687
8.6.2020 5:00:01,C,10,499
8.6.2020 6:00:01,C,9,935
8.6.2020 7:00:01,C,9,685
8.6.2020 8:00:01,C,10,687
8.6.2020 9:00:01,C,12,002
8.6.2020 10:00:01,C,13,316
8.6.2020 11:00:01,C,14,443
8.6.2020 12:00:01,C,15,257
8.6.2020 13:00:01,C,15,945
8.6.2020 14:00:01,C,16,383
8.6.2020 15:00:01,C,16,696
8.6.2020 16:00:01,C,16,508
8.6.2020 17:00:01,C,16,133
8.6.2020 18:00:01,C,14,756
8.6.2020 19:00:01,C,13,254
8.6.2020 20:00:01,C,12,189
8.6.2020 21:00:01,C,11,375
8.6.2020 22:00:01,C,10,436
8.6.2020 23:00:01,C,9,873
9.6.2020 0:00:01,C,9,184
9.6.2020 1:00:01,C,9,058
9.6.2020 2:00:01,C,8,62
9.6.2020 3:00:01,C,8,181
9.6.2020 4:00:01,C,7,868
9.6.2020 5:00:01,C,7,492
9.6.2020 6:00:01,C,7,242
9.6.2020 7:00:01,C,9,434
9.6.2020 8:00:01,C,12,064
9.6.2020 9:00:01,C,9,81
9.6.2020 10:00:01,C,7,492
9.6.2020 11:00:01,C,6,49
9.6.2020 12:00:01,C,12,816
9.6.2020 13:00:01,C,14,318
9.6.2020 14:00:01,C,13,129
9.6.2020 15:00:01,C,12,002
9.6.2020 16:00:01,C,10,687
9.6.2020 17:00:01,C,8,87
9.6.2020 18:00:01,C,7,242
9.6.2020 19:00:01,C,5,425
9.6.2020 20:00:01,C,4,485
9.6.2020 21:00:01,C,9,184
9.6.2020 22:00:01,C,15,257
9.6.2020 23:00:01,C,17,822
10.6.2020 0:00:01,C,19,261
10.6.2020 1:00:01,C,20,074
10.6.2020 2:00:01,C,20,449
10.6.2020 3:00:01,C,20,512
10.6.2020 4:00:01,C,20,449
10.6.2020 5:00:01,C,20,324
10.6.2020 6:00:01,C,20,137
10.6.2020 7:00:01,C,17,697
10.6.2020 8:00:01,C,17,071
10.6.2020 9:00:01,C,17,697
10.6.2020 10:00:01,C,16,759
10.6.2020 11:00:01,C,20,324
10.6.2020 12:00:01,C,21,137
10.6.2020 13:00:01,C,21,638
10.6.2020 14:00:01,C,22,013
10.6.2020 15:00:01,C,22,263
10.6.2020 16:00:01,C,22,388
10.6.2020 17:00:01,C,22,513
10.6.2020 18:00:01,C,22,576
10.6.2020 19:00:01,C,22,576
10.6.2020 20:00:01,C,22,576
10.6.2020 21:00:01,C,22,638
10.6.2020 22:00:01,C,22,701
10.6.2020 23:00:01,C,22,638
11.6.2020 0:00:01,C,22,638
11.6.2020 1:00:01,C,22,576
11.6.2020 2:00:01,C,22,513
11.6.2020 3:00:01,C,22,451
11.6.2020 4:00:01,C,22,388
11.6.2020 5:00:01,C,22,263
11.6.2020 6:00:01,C,22,263
11.6.2020 7:00:01,C,22,326
11.6.2020 8:00:01,C,22,388
11.6.2020 9:00:01,C,22,451
11.6.2020 10:00:01,C,22,451
11.6.2020 11:00:01,C,23,451
11.6.2020 12:00:01,C,23,638
11.6.2020 13:00:01,C,23,763
11.6.2020 14:00:01,C,23,889
11.6.2020 15:00:01,C,23,951
11.6.2020 16:00:01,C,23,826
11.6.2020 17:00:01,C,23,701
11.6.2020 18:00:01,C,23,638
11.6.2020 19:00:01,C,23,576
11.6.2020 20:00:01,C,23,513
11.6.2020 21:00:01,C,23,451
11.6.2020 22:00:01,C,23,388
11.6.2020 23:00:01,C,23,388
12.6.2020 0:00:01,C,23,326
12.6.2020 1:00:01,C,23,263
12.6.2020 2:00:01,C,23,201
12.6.2020 3:00:01,C,23,138
12.6.2020 4:00:01,C,23,138
12.6.2020 5:00:01,C,23,076
12.6.2020 6:00:01,C,23,076
12.6.2020 7:00:01,C,23,263
12.6.2020 8:00:01,C,23,263
12.6.2020 9:00:01,C,23,513
12.6.2020 10:00:01,C,23,701
12.6.2020 11:00:01,C,24,076
12.6.2020 12:00:01,C,24,264
12.6.2020 13:00:01,C,24,389
12.6.2020 14:00:01,C,24,326
12.6.2020 15:00:01,C,24,326
12.6.2020 16:00:01,C,24,264
12.6.2020 17:00:01,C,23,951
12.6.2020 18:00:01,C,23,513
12.6.2020 19:00:01,C,23,201
12.6.2020 20:00:01,C,22,888
12.6.2020 21:00:01,C,22,638
12.6.2020 22:00:01,C,22,388
12.6.2020 23:00:01,C,22,2
13.6.2020 0:00:01,C,22,138
13.6.2020 1:00:01,C,22,075
13.6.2020 2:00:01,C,22,138
13.6.2020 3:00:01,C,22,138
13.6.2020 4:00:01,C,22,263
13.6.2020 5:00:01,C,22,326
13.6.2020 6:00:01,C,22,388
13.6.2020 7:00:01,C,22,513
13.6.2020 8:00:01,C,22,701
13.6.2020 9:00:01,C,22,951
13.6.2020 10:00:01,C,23,263
13.6.2020 11:00:01,C,23,576
13.6.2020 12:00:01,C,23,701
13.6.2020 13:00:01,C,23,638
13.6.2020 14:00:01,C,23,513
13.6.2020 15:00:01,C,23,326
13.6.2020 16:00:01,C,23,076
13.6.2020 17:00:01,C,22,888
13.6.2020 18:00:01,C,22,701
13.6.2020 19:00:01,C,22,576
13.6.2020 20:00:01,C,22,388
13.6.2020 21:00:01,C,22,326
13.6.2020 22:00:01,C,22,2
13.6.2020 23:00:01,C,22,075
14.6.2020 0:00:01,C,22,138
14.6.2020 1:00:01,C,22,2
14.6.2020 2:00:01,C,22,263
14.6.2020 3:00:01,C,22,263
14.6.2020 4:00:01,C,22,263
14.6.2020 5:00:01,C,22,326
14.6.2020 6:00:01,C,22,388
14.6.2020 7:00:01,C,22,451
14.6.2020 8:00:01,C,22,638
14.6.2020 9:00:01,C,22,888
14.6.2020 10:00:01,C,23,201
14.6.2020 11:00:01,C,23,451
14.6.2020 12:00:01,C,23,701
14.6.2020 13:00:01,C,23,826
14.6.2020 14:00:01,C,23,763
14.6.2020 15:00:01,C,23,701
14.6.2020 16:00:01,C,23,638
14.6.2020 17:00:01,C,23,513
14.6.2020 18:00:01,C,23,388
14.6.2020 19:00:01,C,23,263
14.6.2020 20:00:01,C,23,201
14.6.2020 21:00:01,C,23,076
14.6.2020 22:00:01,C,23,013
14.6.2020 23:00:01,C,22,951
15.6.2020 0:00:01,C,22,888
15.6.2020 1:00:01,C,22,826
15.6.2020 2:00:01,C,22,826
15.6.2020 3:00:01,C,22,763
15.6.2020 4:00:01,C,22,701
15.6.2020 5:00:01,C,22,763
15.6.2020 6:00:01,C,22,763
15.6.2020 7:00:01,C,22,888
15.6.2020 8:00:01,C,23,013
15.6.2020 9:00:01,C,23,889
15.6.2020 10:00:01,C,25,139
15.6.2020 11:00:01,C,25,076
15.6.2020 12:00:01,C,25,014
15.6.2020 13:00:01,C,24,701
15.6.2020 14:00:01,C,24,764
15.6.2020 15:00:01,C,24,326
15.6.2020 16:00:01,C,24,326
15.6.2020 17:00:01,C,23,951
15.6.2020 18:00:01,C,23,638
15.6.2020 19:00:01,C,23,451
15.6.2020 20:00:01,C,23,388
15.6.2020 21:00:01,C,23,263
15.6.2020 22:00:01,C,23,201
15.6.2020 23:00:01,C,23,076
16.6.2020 0:00:01,C,23,013
16.6.2020 1:00:01,C,23,013
16.6.2020 2:00:01,C,22,951
16.6.2020 3:00:01,C,22,951
16.6.2020 4:00:01,C,22,888
16.6.2020 5:00:01,C,22,951
16.6.2020 6:00:01,C,23,076
16.6.2020 7:00:01,C,23,138
16.6.2020 8:00:01,C,23,201
16.6.2020 9:00:01,C,23,451
16.6.2020 10:00:01,C,24,139
16.6.2020 11:00:01,C,24,514
16.6.2020 12:00:01,C,24,576
16.6.2020 13:00:01,C,24,764
16.6.2020 14:00:01,C,24,451
16.6.2020 15:00:01,C,23,951
16.6.2020 16:00:01,C,23,701
16.6.2020 17:00:01,C,23,451
16.6.2020 18:00:01,C,23,326
16.6.2020 19:00:01,C,23,138
16.6.2020 20:00:01,C,23,076
16.6.2020 21:00:01,C,22,951
16.6.2020 22:00:01,C,22,763
16.6.2020 23:00:01,C,22,701
17.6.2020 0:00:01,C,22,576
17.6.2020 1:00:01,C,22,513
17.6.2020 2:00:01,C,22,513
17.6.2020 3:00:01,C,22,451
17.6.2020 4:00:01,C,22,451
17.6.2020 5:00:01,C,22,388
17.6.2020 6:00:01,C,22,388
17.6.2020 7:00:01,C,22,451
17.6.2020 8:00:01,C,22,763
17.6.2020 9:00:01,C,23,388
17.6.2020 10:00:01,C,23,638
17.6.2020 11:00:01,C,24,201
