Date_Time, npoints, u_starr, taur, Hcr, LE_wplr, Evap, Fc_wplr,Fc_wpl_umol, CO2_conc,CO2_PPM, CO2_sig_str, H2O_conc, H2O_sig_str, Temp_amb,Amb_Press, wind_speed, wind_dir,obukhov,zeta,rou,sigmaw_ustar,Xmax,XR90,Cd2m,Ce2m,
TS, Tot, m/s, Kg/(m s^2), W/m^2, W/m^2, L/m^2, mg/(m^2 s),umol/(m^2 s), mg/m^3,PPM, arb, g/m^3, arb, Celsius,kPa, m/s, Degrees, m, arb, m,arb, m,m, arb,arb,
19/12/27 17:30 18:00,36000.0,0.586658,-0.427376,-14.056463,66.273247,0.047770,0.046273,1.051424,764.117327,404.972143,0.954937,2.969316,0.944787,0.620756,97.771691,9.457545,103.951015,1255.827616,0.001433,0.000509,2.155016,42.689419,85.378837,0.002392,0.001777,
19/12/27 18:00 18:30,35999.0,0.666924,-0.552819,-21.733191,64.911964,0.046901,0.062627,1.423035,764.136238,404.619971,0.954974,2.929765,0.944897,0.359214,97.780046,10.361806,104.886396,1193.390813,0.001508,0.000657,1.862457,42.287892,84.575783,0.002549,0.001796,
19/12/27 18:30 19:00,36000.0,0.512242,-0.326461,-13.238540,47.235507,0.034084,0.029926,0.679981,764.688096,404.487709,0.954999,3.045640,0.944986,0.048888,97.787740,8.150226,105.040644,887.826757,0.002027,0.000388,2.549538,42.620322,85.240644,0.002239,0.001750,
19/12/27 19:00 19:30,35999.0,0.466254,-0.270853,-11.888323,42.567187,0.030704,0.023409,0.531917,765.660406,404.437697,0.955000,3.041700,0.944994,-0.363886,97.790421,7.130125,104.478769,745.591326,0.002414,0.000321,2.955734,41.507061,83.014123,0.002142,0.001728,
19/12/27 19:30 20:00,35999.0,0.516706,-0.332897,-4.543153,42.217555,0.030330,0.016229,0.368758,766.099895,404.356965,0.955005,3.043249,0.945005,-0.494656,97.796527,5.765965,99.145842,2655.539593,0.000678,0.000395,2.408113,44.234444,88.468887,0.002252,0.001754,
19/12/27 20:00 20:30,36000.0,0.527904,-0.347775,-7.099272,43.871090,0.031553,0.032896,0.747464,767.496192,404.756473,0.954994,2.945612,0.944934,-0.639231,97.824550,6.532539,98.605040,1812.702415,0.000993,0.000412,2.614301,40.561210,81.122419,0.002274,0.001758,
19/12/27 20:30 21:00,35999.0,0.549861,-0.377718,-10.065055,43.430705,0.031275,0.023570,0.535573,768.264972,404.722583,0.954996,2.903819,0.944894,-0.928818,97.840306,5.838172,100.977773,1445.024105,0.001246,0.000447,2.154596,45.496340,90.992679,0.002318,0.001765,
19/12/27 21:00 21:30,36000.0,0.486311,-0.295936,-7.856475,29.468131,0.021227,0.012717,0.288967,768.864088,404.381159,0.955000,2.815470,0.944997,-1.439194,97.844614,4.846005,93.710181,1280.672265,0.001406,0.000350,2.582141,44.384823,88.769647,0.002187,0.001740,
19/12/27 21:30 22:00,35999.0,0.386449,-0.187064,-7.221328,25.279616,0.018211,0.010500,0.238596,769.191595,404.148943,0.955000,2.792136,0.945005,-1.687054,97.834439,4.540506,98.715036,699.088096,0.002575,0.000221,3.374420,44.803900,89.607800,0.001967,0.001681,
19/12/27 22:00 22:30,35999.0,0.517047,-0.335085,-6.773310,32.013432,0.023023,0.009262,0.210447,770.480378,404.557397,0.955000,2.769601,0.944999,-1.832381,97.829924,4.705781,94.956296,1784.984602,0.001008,0.000395,2.312483,45.662392,91.324785,0.002252,0.001753,
19/12/27 22:30 23:00,36000.0,0.668203,-0.560129,-8.900766,40.425963,0.029071,0.031753,0.721509,770.406626,404.169713,0.954995,2.686066,0.944948,-2.166641,97.818081,6.828767,96.734692,2931.325334,0.000614,0.000660,1.781665,43.732477,87.464954,0.002554,0.001798,
19/12/27 23:00 23:30,35999.0,0.558240,-0.391167,-9.152813,40.973378,0.029461,0.033064,0.751299,770.447060,403.959116,0.954996,2.679888,0.944944,-2.371891,97.801230,7.173319,102.700887,1661.871131,0.001083,0.000461,2.388161,41.284100,82.568200,0.002336,0.001768,
19/12/27 23:30 24:00,36000.0,0.456418,-0.261796,-7.782153,31.912407,0.022947,0.021612,0.491081,771.471398,404.018219,0.955000,2.614315,0.944988,-2.632491,97.790350,6.490654,106.087248,1068.095927,0.001685,0.000308,2.878822,43.281563,86.563125,0.002123,0.001725,
19/12/28 00:00 00:30,35999.0,0.529198,-0.352162,-11.764239,41.964237,0.030189,0.037567,0.853611,771.922090,404.007366,0.954992,2.520181,0.944817,-2.792702,97.782721,7.902980,109.244834,1101.162375,0.001635,0.000414,2.411073,43.170465,86.340929,0.002275,0.001757,
19/12/28 00:30 01:00,36000.0,0.512166,-0.330302,-5.482633,35.819454,0.025698,0.028807,0.654553,773.303540,404.187891,0.954995,2.480727,0.944621,-3.187349,97.769208,6.804659,107.681275,2141.565233,0.000841,0.000388,2.419257,44.453162,88.906323,0.002242,0.001752,
19/12/28 01:00 01:30,35999.0,0.391013,-0.192605,-14.281252,25.413065,0.018360,0.016528,0.375561,774.132184,404.439156,0.955000,2.391914,0.944840,-3.345064,97.746339,5.310167,111.664575,365.733997,0.004922,0.000226,3.106326,47.330022,94.660044,0.001972,0.001680,
19/12/28 01:30 02:00,35999.0,0.311684,-0.122383,-16.965260,22.786835,0.016514,0.013165,0.299147,774.217063,404.480992,0.955000,2.380188,0.944854,-3.259066,97.744664,4.068171,113.629451,155.931215,0.011544,0.000144,3.791268,50.239435,100.478871,0.001775,0.001605,
19/12/28 02:00 02:30,36000.0,0.348522,-0.153292,-11.864169,30.236208,0.021769,0.016846,0.382782,776.187342,404.793516,0.954983,2.333948,0.944009,-3.768009,97.745562,5.654807,115.658459,311.738829,0.005774,0.000180,3.952241,43.631878,87.263755,0.001873,0.001647,
19/12/28 02:30 03:00,35999.0,0.360615,-0.164148,-9.195894,27.674171,0.019903,0.011903,0.270469,776.131741,404.683711,0.954980,2.309011,0.944001,-3.777150,97.747001,5.675329,113.216299,445.529356,0.004040,0.000192,3.528012,46.231321,92.462643,0.001905,0.001659,
19/12/28 03:00 03:30,35999.0,0.379784,-0.181821,-4.638793,32.705513,0.023453,0.010279,0.233571,774.399662,404.318697,0.954997,2.238348,0.944025,-3.408468,97.738900,4.905557,103.906122,1031.541421,0.001745,0.000213,3.230235,47.185345,94.370690,0.001954,0.001678,
19/12/28 03:30 04:00,36000.0,0.374590,-0.176781,9.846550,30.230015,0.021513,-0.004566,-0.103745,773.476955,404.065417,0.954981,2.246198,0.944002,-3.234035,97.726687,4.177167,92.189725,-466.243265,-0.003861,0.000207,3.492509,44.923681,89.847363,0.001952,0.001685,
19/12/28 04:00 04:30,35999.0,0.452443,-0.257692,20.717172,36.896645,0.026165,-0.005847,-0.132868,773.049395,404.170749,0.954964,2.217257,0.944006,-3.011188,97.732834,4.568178,88.350905,-390.491001,-0.004610,0.000303,2.745616,45.337941,90.675882,0.002127,0.001735,
19/12/28 04:30 05:00,36000.0,0.405627,-0.207185,3.401132,35.370874,0.025271,0.002308,0.052442,773.609537,404.337594,0.954929,2.280199,0.944001,-3.059646,97.750929,4.979169,103.027723,-1714.366159,-0.001050,0.000243,3.131001,45.387201,90.774402,0.002017,0.001700,
19/12/28 05:00 05:30,35999.0,0.374861,-0.176805,10.211658,33.787665,0.024061,-0.000720,-0.016358,773.014108,404.356067,0.954938,2.292681,0.944035,-2.808103,97.764276,4.916544,101.877765,-450.741769,-0.003993,0.000208,3.541277,44.396877,88.793755,0.001953,0.001685,
19/12/28 05:30 06:00,35999.0,0.457847,-0.263809,16.075974,45.994483,0.032725,-0.003274,-0.074387,773.633582,404.588365,0.954546,2.317614,0.944001,-2.840326,97.792526,6.305335,103.385057,-521.827177,-0.003449,0.000310,2.896802,42.935645,85.871291,0.002137,0.001735,
19/12/28 06:00 06:30,36000.0,0.440980,-0.244658,15.925636,46.577353,0.033127,0.003632,0.082520,773.044932,404.396090,0.954683,2.473026,0.944002,-2.775976,97.802332,6.552582,105.824449,-470.753751,-0.003824,0.000287,3.169313,41.442631,82.885262,0.002101,0.001727,
19/12/28 06:30 07:00,35999.0,0.432718,-0.235307,25.080906,45.818554,0.032474,-0.006655,-0.151217,772.312845,404.472660,0.954771,2.480042,0.944001,-2.435825,97.805905,5.717342,103.256626,-282.437371,-0.006373,0.000277,3.010199,43.987786,87.975571,0.002087,0.001728,
19/12/28 07:00 07:30,36000.0,0.434053,-0.236474,27.195410,50.124206,0.035548,-0.020765,-0.471836,771.877634,404.737732,0.954570,2.429878,0.944000,-2.095853,97.797394,5.246197,100.327392,-262.864890,-0.006848,0.000278,2.881027,45.422338,90.844677,0.002091,0.001729,
19/12/28 07:30 08:00,35999.0,0.320422,-0.128625,25.288491,44.615132,0.031629,-0.009691,-0.220205,770.491847,404.772370,0.954657,2.500195,0.944000,-1.626125,97.782626,4.414974,102.722037,-113.710991,-0.015830,0.000152,4.070855,46.212092,92.424183,0.001841,0.001661,
19/12/28 08:00 08:30,36000.0,0.440686,-0.241617,-1.106252,69.056839,0.049570,0.006106,0.138736,765.763985,405.084994,0.954735,2.486077,0.944022,0.170204,97.760391,6.005681,105.364883,6760.696269,0.000266,0.000287,2.798568,45.809218,91.618435,0.002092,0.001719,
19/12/28 08:30 09:00,35999.0,0.478655,-0.284238,9.434842,80.942453,0.058019,0.007815,0.177566,763.912623,405.258687,0.954716,2.357577,0.944037,0.926286,97.749431,7.010877,101.450694,-1015.564497,-0.001772,0.000339,2.700862,43.484923,86.969847,0.002178,0.001742,
19/12/28 09:00 09:30,36000.0,0.410932,-0.209335,18.364592,63.738045,0.045513,-0.019159,-0.435331,763.955601,405.586099,0.954333,2.656287,0.943984,1.150230,97.751087,5.449930,98.568128,-330.217059,-0.005451,0.000250,3.328042,42.682632,85.365265,0.002037,0.001713,
19/12/28 09:30 10:00,35999.0,0.494570,-0.303340,10.728625,70.744028,0.050656,0.009477,0.215335,764.092642,405.499497,0.954032,2.576826,0.943899,1.025539,97.754317,6.558752,100.072540,-985.370759,-0.001827,0.000361,2.768189,41.297445,82.594891,0.002211,0.001750,
19/12/28 10:00 10:30,36000.0,0.580582,-0.418782,20.201770,88.718352,0.063413,0.007277,0.165341,764.934773,405.211150,0.953996,2.559740,0.943611,0.596542,97.781610,8.518426,105.443044,-846.790362,-0.002126,0.000498,2.128936,43.550060,87.100119,0.002389,0.001782,
19/12/28 10:30 11:00,35999.0,0.559516,-0.388964,12.740757,81.173855,0.058106,0.016976,0.385735,764.699731,405.067527,0.954075,2.493699,0.943896,0.531424,97.773149,7.887068,103.357675,-1201.604113,-0.001498,0.000463,2.095708,45.729531,91.459062,0.002345,0.001774,
19/12/28 11:00 11:30,36000.0,0.490804,-0.298956,11.120816,69.055646,0.049439,0.005309,0.120630,763.442576,404.861562,0.954112,2.492482,0.943868,0.790991,97.751109,7.762888,101.166991,-928.985636,-0.001938,0.000356,2.573428,44.107310,88.214620,0.002204,0.001748,
19/12/28 11:30 12:00,35999.0,0.540692,-0.362759,15.280861,77.929569,0.055735,0.020231,0.459689,763.553729,404.982592,0.953983,2.640961,0.943530,0.821689,97.752704,7.810968,103.137664,-904.010042,-0.001991,0.000432,2.371158,42.840391,85.680782,0.002308,0.001768,
19/12/28 12:00 12:30,36000.0,0.592364,-0.435700,39.668491,72.683694,0.051569,-0.018635,-0.423438,764.118422,405.004388,0.953987,2.826221,0.943420,0.643104,97.749482,6.143219,95.931305,-457.963316,-0.003930,0.000519,2.092436,43.294364,86.588728,0.002417,0.001789,
19/12/28 12:30 13:00,35999.0,0.513343,-0.327009,34.154322,78.591244,0.055914,0.012165,0.276424,763.613697,404.986789,0.953985,2.763816,0.943659,0.761100,97.742845,8.110875,105.224741,-346.131746,-0.005200,0.000389,2.673209,40.949425,81.898851,0.002258,0.001765,
19/12/28 13:00 13:30,36000.0,0.495079,-0.304174,25.870675,71.015969,0.050583,-0.001896,-0.043081,763.773682,405.044324,0.954703,2.823999,0.944826,0.718204,97.735353,7.277031,103.320927,-409.887961,-0.004391,0.000362,2.613229,43.201747,86.403494,0.002218,0.001755,
19/12/28 13:30 14:00,35999.0,0.485269,-0.292340,22.071757,63.187235,0.045018,0.000767,0.017419,763.806520,404.921360,0.954395,2.813992,0.944430,0.610332,97.733401,6.744382,102.699809,-452.426476,-0.003979,0.000348,2.650895,43.552471,87.104941,0.002196,0.001750,
19/12/28 14:00 14:30,36000.0,0.456626,-0.258743,20.800906,63.300358,0.045127,-0.006188,-0.140605,763.763520,405.062489,0.954001,2.793445,0.943994,0.727141,97.736193,6.692868,103.127479,-399.983687,-0.004500,0.000308,3.044697,41.366331,82.732662,0.002136,0.001737,
19/12/28 14:30 15:00,35999.0,0.576706,-0.413455,22.756115,80.908720,0.057734,0.012591,0.286102,765.224368,405.120318,0.954525,2.692058,0.944368,0.352908,97.760678,6.364450,98.875309,-736.692785,-0.002443,0.000492,2.172624,43.130607,86.261214,0.002382,0.001781,
19/12/28 15:00 15:30,35999.0,0.701547,-0.612818,39.936909,86.015984,0.061167,0.001282,0.029133,766.291075,405.036287,0.954845,2.575056,0.944550,-0.029408,97.771027,6.751267,95.813541,-755.660843,-0.002382,0.000727,1.694803,43.380637,86.761273,0.002627,0.001811,
19/12/28 15:30 16:00,36000.0,0.525951,-0.344516,23.883131,68.699215,0.048943,0.005992,0.136153,766.247270,404.918267,0.954393,2.648249,0.944127,-0.146103,97.765529,7.075693,102.581528,-532.443474,-0.003381,0.000409,2.456139,42.792492,85.584983,0.002280,0.001766,
19/12/28 16:00 16:30,35999.0,0.601897,-0.451201,20.270016,78.261421,0.055864,0.021222,0.482213,766.206816,404.892210,0.954396,2.571695,0.944118,-0.182560,97.749819,9.069554,103.509983,-940.045677,-0.001915,0.000535,2.084020,42.758243,85.516486,0.002431,0.001788,
19/12/28 16:30 17:00,36000.0,0.601898,-0.451052,1.783379,79.652064,0.057123,0.035438,0.805228,765.706539,404.764495,0.954701,2.494853,0.944393,-0.071851,97.751933,9.658176,104.380165,-10684.347033,-0.000168,0.000535,2.059395,43.166730,86.333460,0.002427,0.001784,
19/12/28 17:00 17:30,35999.0,0.614359,-0.469938,2.846461,86.742173,0.062203,0.047397,1.076974,765.961975,404.887837,0.954759,2.435119,0.944506,-0.068989,97.755962,9.467494,104.442752,-7118.446403,-0.000253,0.000558,2.036147,42.691941,85.383882,0.002452,0.001787,
19/12/28 17:30 18:00,36000.0,0.586305,-0.428052,6.003743,79.951530,0.057284,0.036514,0.829688,766.008415,404.861764,0.954821,2.473427,0.944598,-0.097507,97.758545,8.777273,105.071921,-2933.565035,-0.000614,0.000508,2.081703,43.913856,87.827711,0.002397,0.001780,
19/12/28 18:00 18:30,35999.0,0.498749,-0.309519,-5.041337,64.968940,0.046686,0.018672,0.424271,765.743271,405.024722,0.954984,2.490587,0.944941,0.095062,97.755347,7.493530,103.292998,2150.490509,0.000837,0.000368,2.561903,43.577426,87.154852,0.002214,0.001746,
19/12/28 18:30 19:00,35999.0,0.427787,-0.227624,-15.844683,56.443950,0.040715,0.018173,0.412942,765.418413,405.000501,0.954999,2.575324,0.944997,0.140765,97.742296,6.694231,107.576415,431.722324,0.004169,0.000270,2.916965,45.614292,91.228584,0.002055,0.001705,
19/12/28 19:00 19:30,36000.0,0.471359,-0.276326,-26.542773,61.614159,0.044569,0.028071,0.637842,765.338565,404.998771,0.954998,2.559211,0.944996,0.164906,97.741307,7.434833,108.265624,344.749316,0.005221,0.000328,2.668805,44.564801,89.129601,0.002146,0.001726,
19/12/28 19:30 20:00,35999.0,0.422921,-0.222555,-27.285849,53.829811,0.038990,0.025613,0.581999,765.582439,404.940664,0.954999,2.558820,0.944998,0.064135,97.754139,7.132197,110.047712,242.265466,0.007430,0.000264,3.075637,44.210575,88.421149,0.002037,0.001696,
19/12/28 20:00 20:30,36000.0,0.435637,-0.236312,-34.954341,58.749889,0.042623,0.029627,0.673206,766.125638,404.930368,0.955000,2.600288,0.945000,-0.094221,97.772711,6.276674,112.166866,206.736740,0.008707,0.000280,2.744384,47.055834,94.111669,0.002061,0.001701,
19/12/28 20:30 21:00,35999.0,0.360697,-0.162442,-39.019689,43.629119,0.031825,0.033873,0.769666,768.062789,404.852991,0.954878,2.701644,0.944847,-0.893278,97.765834,5.200586,124.381588,105.120374,0.017123,0.000192,3.053389,51.884748,103.769497,0.001878,0.001638,
19/12/28 21:00 21:30,36000.0,0.338610,-0.143097,-29.871388,41.869951,0.030434,0.020749,0.471457,767.374190,404.662237,0.955000,2.674370,0.945000,-0.806519,97.758720,5.238920,122.509093,113.592298,0.015846,0.000169,3.700153,47.293587,94.587173,0.001830,0.001622,
19/12/28 21:30 22:00,35999.0,0.306936,-0.117613,-28.670771,37.062973,0.026969,0.019827,0.450508,767.655267,404.691017,0.955000,2.665142,0.944895,-0.860223,97.771877,5.371101,122.698687,88.158725,0.020418,0.000139,4.310979,46.007664,92.015329,0.001747,0.001586,
19/12/28 22:00 22:30,35999.0,0.359343,-0.161123,-38.229637,48.219265,0.035098,0.022625,0.514085,766.466456,404.270842,0.955000,2.627925,0.944973,-0.865159,97.763860,5.310469,127.308079,106.081903,0.016968,0.000191,3.185173,50.342898,100.685797,0.001875,0.001637,
19/12/28 22:30 23:00,36000.0,0.389800,-0.189444,-49.116034,48.730623,0.035599,0.029834,0.677906,766.337603,404.522083,0.955000,2.513807,0.945000,-0.610281,97.765983,5.724654,120.072249,105.387880,0.017080,0.000225,3.002387,48.783035,97.566071,0.001943,0.001658,
19/12/28 23:00 23:30,35999.0,0.405576,-0.205380,-52.722407,46.682672,0.034154,0.032895,0.747463,766.972007,404.285598,0.955000,2.458308,0.945004,-0.966181,97.779406,6.106391,121.834891,110.599802,0.016275,0.000243,2.886407,48.444690,96.889381,0.001979,0.001670,
19/12/28 23:30 24:00,36000.0,0.388291,-0.188258,-50.456495,49.626368,0.036231,0.027984,0.635855,767.133174,404.347238,0.955000,2.431333,0.945000,-0.844180,97.796663,6.128430,119.659640,101.427634,0.017747,0.000223,3.232902,46.153017,92.306034,0.001938,0.001656,
19/12/29 00:00 00:30,35999.0,0.511475,-0.326196,-57.818201,66.998393,0.048760,0.052978,1.203795,766.315682,404.488708,0.954998,2.262328,0.944990,-0.357659,97.808579,8.002479,113.088406,202.308075,0.008897,0.000387,2.410571,44.640186,89.280372,0.002220,0.001737,
19/12/29 00:30 01:00,35999.0,0.453423,-0.256463,-36.322076,63.575238,0.046052,0.025755,0.585216,766.576171,404.449366,0.954999,2.327083,0.944980,-0.513690,97.813985,7.125934,115.455108,224.382196,0.008022,0.000304,2.705314,45.780938,91.561876,0.002101,0.001712,
19/12/29 01:00 01:30,36000.0,0.354740,-0.156961,-31.397019,49.807339,0.036125,0.018999,0.431697,766.558804,404.479531,0.955000,2.410609,0.945000,-0.579962,97.810635,5.816015,114.658553,124.307989,0.014480,0.000186,3.829473,43.989244,87.978489,0.001870,0.001637,
19/12/29 01:30 02:00,35999.0,0.480973,-0.288381,-36.701737,63.956360,0.046353,0.037212,0.845535,765.741952,404.278359,0.955000,2.442041,0.944997,-0.419109,97.812414,7.044079,114.247738,265.064044,0.006791,0.000342,2.494265,46.125412,92.250824,0.002162,0.001727,
19/12/29 02:00 02:30,36000.0,0.494808,-0.305100,-47.623825,71.439323,0.051861,0.031350,0.712345,765.394454,404.241022,0.954996,2.411762,0.944981,-0.213790,97.813725,6.969739,115.766990,222.412312,0.008093,0.000362,2.444913,45.589490,91.178980,0.002187,0.001731,
19/12/29 02:30 03:00,35999.0,0.550881,-0.378032,-46.219864,82.013371,0.059411,0.053890,1.224500,765.593057,404.496917,0.954926,2.243485,0.944563,0.070429,97.833819,9.017873,110.898972,316.270179,0.005691,0.000448,2.317368,42.843460,85.686920,0.002308,0.001757,
19/12/29 03:00 03:30,35999.0,0.480253,-0.287713,-31.809106,67.498496,0.048822,0.043777,0.994706,766.365280,404.335099,0.954944,2.400262,0.944335,-0.292209,97.840635,7.735704,112.651731,304.542544,0.005911,0.000341,2.758823,42.613725,85.227450,0.002163,0.001729,
19/12/29 03:30 04:00,36000.0,0.565698,-0.398952,-25.214167,79.206599,0.057151,0.021228,0.482351,765.641564,404.201953,0.954969,2.429861,0.944596,-0.155908,97.854936,8.598079,112.142592,628.016029,0.002866,0.000473,2.156900,44.209814,88.419628,0.002346,0.001767,
19/12/29 04:00 04:30,35999.0,0.585804,-0.427592,-24.368381,93.406301,0.067340,0.043734,0.993732,765.856115,404.525538,0.954658,2.431635,0.944105,0.140475,97.874772,9.662763,111.578112,721.739527,0.002494,0.000507,2.213893,41.838481,83.676962,0.002387,0.001774,
19/12/29 04:30 05:00,36000.0,0.581604,-0.421460,-22.657376,89.097124,0.064228,0.043879,0.997026,765.529569,404.373598,0.954789,2.433249,0.944271,0.155721,97.883257,9.348645,109.683688,759.730274,0.002369,0.000500,2.151046,43.117077,86.234153,0.002379,0.001773,
19/12/29 05:00 05:30,35999.0,0.518707,-0.335063,-28.713884,83.987794,0.060648,0.033863,0.769445,765.847036,404.746341,0.954890,2.426316,0.944464,0.288296,97.892754,7.547745,110.656690,425.307411,0.004232,0.000398,2.369956,44.634242,89.268483,0.002247,0.001748,
19/12/29 05:30 06:00,36000.0,0.446294,-0.248074,-29.691960,71.149982,0.051459,0.028053,0.637430,765.500816,404.503777,0.954995,2.599272,0.944804,0.167181,97.892082,6.862420,117.551486,261.998271,0.006870,0.000294,2.720955,46.278735,92.557471,0.002088,0.001710,
19/12/29 06:00 06:30,35999.0,0.460429,-0.263705,-35.198095,85.457804,0.061832,0.027481,0.624438,764.327083,404.389945,0.954999,2.727570,0.944917,0.500062,97.890548,6.682299,123.702082,242.704209,0.007416,0.000313,2.711577,45.019001,90.038002,0.002117,0.001716,
19/12/29 06:30 07:00,35999.0,0.466127,-0.269974,-26.313519,83.148756,0.060070,0.018984,0.431352,763.851954,404.584071,0.954994,2.754502,0.944826,0.836712,97.910247,7.006621,121.324691,336.928708,0.005342,0.000321,2.767916,43.756949,87.513898,0.002134,0.001723,
19/12/29 07:00 07:30,36000.0,0.573929,-0.408806,-17.859283,92.542364,0.066715,0.040959,0.930696,762.774155,404.494108,0.954944,2.575849,0.944654,1.270927,97.934159,8.964168,108.650807,926.760655,0.001942,0.000487,2.277409,41.732797,83.465593,0.002365,0.001772,
19/12/29 07:30 08:00,35999.0,0.547752,-0.372413,-12.201517,86.675035,0.062425,0.038439,0.873422,762.807048,404.459292,0.954918,2.621551,0.944426,1.317761,97.961706,9.166089,108.143668,1179.593114,0.001526,0.000443,2.428506,41.498519,82.997038,0.002313,0.001764,
